game_id,Week,Day,Date,Year,Month,Day,Time,Winner/tie,Loser/tie,PtsW,PtsL,YdsW,TOW,YdsL,TOL,loser_is_home,start_latlong,end_latlong,start_lat,start_long,end_lat,end_long,Home,Away,Stadium,Dome,Grass,HOME_day_since_last_game,AWAY_day_since_last_game,Distance
2019_06_CAR_TB,6,Sun,43751,2019,October,13,9:30AM,Carolina Panthers,Tampa Bay Buccaneers,37,26,268,1,407,7,TRUE,"35.225647,-80.851339","27.979836,-82.49501",35.225647,-80.851339,27.979836,-82.49501,Tampa Bay Buccaneers,Carolina Panthers,Raymond James Stadium,No,Bermuda Grass,7,7,509.8689085
2019_06_WAS_MIA,6,Sun,43751,2019,October,13,1:00PM,Washington Redskins,Miami Dolphins,17,16,311,0,271,2,TRUE,"39.026703,-77.444067","25.957866,-80.23877",39.026703,-77.444067,25.957866,-80.23877,Miami Dolphins,Washington Redskins,Hard Rock Stadium,No,Bermuda Grass,14,7,917.3997456
2019_06_CIN_BAL,6,Sun,43751,2019,October,13,1:00PM,Baltimore Ravens,Cincinnati Bengals,23,17,497,1,250,1,FALSE,"39.096375,-84.516402","39.397151,-76.835177",39.096375,-84.516402,39.397151,-76.835177,Baltimore Ravens,Cincinnati Bengals,M&T Bank Stadium,No,Bermuda,7,7,411.4060447
2019_06_SF_CLE,6,Sun,43751,2019,October,13,1:00PM,Seattle Seahawks,Cleveland Browns,32,28,454,1,406,4,TRUE,"47.593177,-122.331764","41.506035,-81.700058",47.593177,-122.331764,41.506035,-81.700058,Cleveland Browns,Seattle Seahawks,First Energy Stadium,No,Kentucky Bluegrass,6,10,2020.121242
2019_06_HOU_KC,6,Sun,43751,2019,October,13,1:00PM,Houston Texans,Kansas City Chiefs,31,24,472,3,309,2,TRUE,"29.684873,-95.410645","39.048172,-94.483084",29.684873,-95.410645,39.048172,-94.483084,Kansas City Chiefs,Houston Texans,Arrowhead Stadium,No,Bermuda Grass,7,7,649.0889896
2019_06_NO_JAX,6,Sun,43751,2019,October,13,1:00PM,New Orleans Saints,Jacksonville Jaguars,13,6,326,0,226,1,TRUE,"29.951439,-90.081970","30.323721,-81.635996",29.951439,-90.08197,30.323721,-81.635996,Jacksonville Jaguars,New Orleans Saints,TIAA Bank Field,No,Bermuda Grass,7,7,505.2139819
2019_06_PHI_MIN,6,Sun,43751,2019,October,13,1:00PM,Minnesota Vikings,Philadelphia Eagles,38,20,447,2,400,3,FALSE,"39.907366,-75.178274","44.974552,-93.25975",39.907366,-75.178274,44.974552,-93.25975,Minnesota Vikings,Philadelphia Eagles,U.S. Bank Stadium,Closed,UBU Speed Series S5-M (turf),7,7,983.5701639
2019_06_ATL_ARI,6,Sun,43751,2019,October,13,4:05PM,Arizona Cardinals,Atlanta Falcons,34,33,442,0,444,0,FALSE,"33.755141,-84.401023","33.5276,-112.2626",33.755141,-84.401023,33.5276,-112.2626,Arizona Cardinals,Atlanta Falcons,State Farm Stadium,Retractable,Bermuda Grass,7,7,1597.796774
2019_06_SEA_LV,6,Sun,43751,2019,October,13,4:05PM,San Francisco 49ers,Los Angeles Rams,20,7,331,2,157,1,TRUE,"37.40289,-121.96784","33.864219,-118.260995",37.40289,-121.96784,33.864219,-118.260995,Los Angeles Rams,San Francisco 49ers,SoFi Stadium,Closed,Hellas Matrix Turf,10,6,321.0467105
2019_06_DAL_NYJ,6,Sun,43751,2019,October,13,4:25PM,New York Jets,Dallas Cowboys,24,22,382,1,399,0,FALSE,"32.904895,-97.035901","40.813677,-74.082884",32.904895,-97.035901,40.813677,-74.082884,New York Jets,Dallas Cowboys,MetLife Stadium,No,UBU Sports Speed Series S5-M,7,7,1376.227501
2019_06_TEN_DEN,6,Sun,43751,2019,October,13,4:25PM,Denver Broncos,Tennessee Titans,16,0,270,1,204,3,FALSE,"36.199207,-86.80447","39.579126,-104.830049",36.199207,-86.80447,39.579126,-104.830049,Denver Broncos,Tennessee Titans,Empower Field at Mile High,No,Kentucky Bluegrass,7,7,1008.380933
2019_06_PIT_LAC,6,Sun,43751,2019,October,13,8:20PM,Pittsburgh Steelers,Los Angeles Chargers,24,17,256,1,348,3,TRUE,"40.446739,-80.015837","33.864219,-118.260995",40.446739,-80.015837,33.864219,-118.260995,Los Angeles Chargers,Pittsburgh Steelers,SoFi Stadium,Closed,Hellas Matrix Turf,7,7,2137.178111
2019_06_DET_GB,6,Mon,43752,2019,October,14,8:15PM,Green Bay Packers,Detroit Lions,23,22,447,3,299,0,FALSE,"42.339997,-83.045509","44.501135,-88.062284",42.339997,-83.045509,44.501135,-88.062284,Green Bay Packers,Detroit Lions,Lambeau Field,No,Desso GrassMaster,8,15,292.6340725
2019_07_KC_DEN,7,Thu,43755,2019,October,17,8:20PM,Kansas City Chiefs,Denver Broncos,30,6,271,0,205,1,TRUE,"39.048172,-94.483084","39.579126,-104.830049",39.048172,-94.483084,39.579126,-104.830049,Denver Broncos,Kansas City Chiefs,Empower Field at Mile High,No,Kentucky Bluegrass,4,4,554.0228344
2019_07_MIA_BUF,7,Sun,43758,2019,October,20,1:00PM,Buffalo Bills,Miami Dolphins,31,21,305,0,381,2,FALSE,"25.957866,-80.23877","42.773773,-78.787460",25.957866,-80.23877,42.773773,-78.78746,Buffalo Bills,Miami Dolphins,Bills Stadium,No,A-Turf Titan,14,7,1164.760209
2019_07_HOU_IND,7,Sun,43758,2019,October,20,1:00PM,Indianapolis Colts,Houston Texans,30,23,383,1,391,2,FALSE,"29.684873,-95.410645","39.725523,-86.269762",29.684873,-95.410645,39.725523,-86.269762,Indianapolis Colts,Houston Texans,Lucas Oil Stadium,Retractable,Shaw Sports Momentum Pro,14,7,865.4403537
2019_07_MIN_DET,7,Sun,43758,2019,October,20,1:00PM,Minnesota Vikings,Detroit Lions,42,30,504,0,433,1,TRUE,"44.974552,-93.25975","42.339997,-83.045509",44.974552,-93.25975,42.339997,-83.045509,Detroit Lions,Minnesota Vikings,Ford Field,Closed,FieldTurf Classic HD,6,7,541.6025861
2019_07_SEA_WAS,7,Sun,43758,2019,October,20,1:00PM,San Francisco 49ers,Washington Redskins,9,0,283,1,154,1,TRUE,"37.40289,-121.96784","39.026703,-77.444067",37.40289,-121.96784,39.026703,-77.444067,Washington Redskins,San Francisco 49ers,FedExField,No,Bermuda Grass,7,7,2395.337819
2019_07_LV_ATL,7,Sun,43758,2019,October,20,1:00PM,Los Angeles Rams,Atlanta Falcons,37,10,381,0,224,3,TRUE,"33.864219,-118.260995","33.755141,-84.401023",33.864219,-118.260995,33.755141,-84.401023,Atlanta Falcons,Los Angeles Rams,Mercedes-Benz Stadium,Retractable,FieldTurfCORE,7,7,1934.918789
2019_07_JAX_CIN,7,Sun,43758,2019,October,20,1:00PM,Jacksonville Jaguars,Cincinnati Bengals,27,17,460,0,291,4,TRUE,"30.323721,-81.635996","39.096375,-84.516402",30.323721,-81.635996,39.096375,-84.516402,Cincinnati Bengals,Jacksonville Jaguars,Paul Brown Stadium,No,UBU Speed Series S5-M Synthetic Turf,7,7,627.7190109
2019_07_ARI_NYG,7,Sun,43758,2019,October,20,1:00PM,Arizona Cardinals,New York Giants,27,21,245,0,263,3,TRUE,"33.5276,-112.2626","40.813677,-74.082884",33.5276,-112.2626,40.813677,-74.082884,New York Giants,Arizona Cardinals,MetLife Stadium,No,UBU Sports Speed Series S5-M,10,7,2143.507815
2019_07_OAK_GB,7,Sun,43758,2019,October,20,1:00PM,Green Bay Packers,Oakland Raiders,42,24,481,0,484,2,FALSE,"37.751605,-122.200485","44.501135,-88.062284",37.751605,-122.200485,44.501135,-88.062284,Green Bay Packers,Oakland Raiders,Lambeau Field,No,Desso GrassMaster,6,14,1822.426878
2019_07_LAC_TEN,7,Sun,43758,2019,October,20,4:05PM,Tennessee Titans,Los Angeles Chargers,23,20,403,1,365,1,FALSE,"33.864219,-118.260995","36.199207,-86.80447",33.864219,-118.260995,36.199207,-86.80447,Tennessee Titans,Los Angeles Chargers,Nissan Stadium,No,Bermuda Grass,7,7,1779.199384
2019_07_NO_CHI,7,Sun,43758,2019,October,20,4:25PM,New Orleans Saints,Chicago Bears,36,25,424,0,252,2,TRUE,"29.951439,-90.081970","42.256007,-87.895355",29.951439,-90.08197,42.256007,-87.895355,Chicago Bears,New Orleans Saints,Soldier Field,No,Kentucky Bluegrass,14,7,858.7944466
2019_07_BAL_SF,7,Sun,43758,2019,October,20,4:25PM,Baltimore Ravens,Seattle Seahawks,30,16,340,0,347,2,TRUE,"39.397151,-76.835177","47.593177,-122.331764",39.397151,-76.835177,47.593177,-122.331764,Seattle Seahawks,Baltimore Ravens,CenturyLink Field,No,FieldTurf Revolution 360,7,7,2314.247618
2019_07_PHI_DAL,7,Sun,43758,2019,October,20,8:20PM,Dallas Cowboys,Philadelphia Eagles,37,10,402,1,283,4,FALSE,"39.907366,-75.178274","32.904895,-97.035901",39.907366,-75.178274,32.904895,-97.035901,Dallas Cowboys,Philadelphia Eagles,AT&T Stadium,Retractable,Hellas Matrix Turf,7,7,1303.931505
2019_07_NE_NYJ,7,Mon,43759,2019,October,21,8:15PM,New England Patriots,New York Jets,33,0,323,1,154,6,TRUE,"42.090936,-71.264362","40.813677,-74.082884",42.090936,-71.264362,40.813677,-74.082884,New York Jets,New England Patriots,MetLife Stadium,No,UBU Sports Speed Series S5-M,8,11,170.5505407
2019_08_WAS_MIN,8,Thu,43762,2019,October,24,8:20PM,Minnesota Vikings,Washington Redskins,19,9,434,1,216,2,FALSE,"39.026703,-77.444067","44.974552,-93.25975",39.026703,-77.444067,44.974552,-93.25975,Minnesota Vikings,Washington Redskins,U.S. Bank Stadium,Closed,UBU Speed Series S5-M (turf),4,4,907.9798786
2019_08_PHI_BUF,8,Sun,43765,2019,October,27,1:00PM,Philadelphia Eagles,Buffalo Bills,31,13,371,1,253,1,TRUE,"39.907366,-75.178274","42.773773,-78.787460",39.907366,-75.178274,42.773773,-78.78746,Buffalo Bills,Philadelphia Eagles,Bills Stadium,No,A-Turf Titan,7,7,272.4849737
2019_08_LAC_CHI,8,Sun,43765,2019,October,27,1:00PM,Los Angeles Chargers,Chicago Bears,17,16,231,1,388,2,TRUE,"33.864219,-118.260995","42.256007,-87.895355",33.864219,-118.260995,42.256007,-87.895355,Chicago Bears,Los Angeles Chargers,Soldier Field,No,Kentucky Bluegrass,7,7,1739.70962
2019_08_DEN_IND,8,Sun,43765,2019,October,27,1:00PM,Indianapolis Colts,Denver Broncos,15,13,318,1,279,0,FALSE,"39.579126,-104.830049","39.725523,-86.269762",39.579126,-104.830049,39.725523,-86.269762,Indianapolis Colts,Denver Broncos,Lucas Oil Stadium,Retractable,Shaw Sports Momentum Pro,7,10,985.6358628
2019_08_NYG_DET,8,Sun,43765,2019,October,27,1:00PM,Detroit Lions,New York Giants,31,26,375,2,370,1,FALSE,"40.813677,-74.082884","42.339997,-83.045509",40.813677,-74.082884,42.339997,-83.045509,Detroit Lions,New York Giants,Ford Field,Closed,FieldTurf Classic HD,7,7,474.8499366
2019_08_SF_ATL,8,Sun,43765,2019,October,27,1:00PM,Seattle Seahawks,Atlanta Falcons,27,20,322,0,510,3,TRUE,"47.593177,-122.331764","33.755141,-84.401023",47.593177,-122.331764,33.755141,-84.401023,Atlanta Falcons,Seattle Seahawks,Mercedes-Benz Stadium,Retractable,FieldTurfCORE,7,7,2177.273592
2019_08_CIN_LV,8,Sun,43765,2019,October,27,1:00PM,Los Angeles Rams,Cincinnati Bengals,24,10,470,0,401,0,FALSE,"39.096375,-84.516402","33.864219,-118.260995",39.096375,-84.516402,33.864219,-118.260995,Los Angeles Rams,Cincinnati Bengals,SoFi Stadium,Closed,Hellas Matrix Turf,7,7,1897.920843
2019_08_ARI_NO,8,Sun,43765,2019,October,27,1:00PM,New Orleans Saints,Arizona Cardinals,31,9,510,1,237,0,FALSE,"33.5276,-112.2626","29.951439,-90.081970",33.5276,-112.2626,29.951439,-90.08197,New Orleans Saints,Arizona Cardinals,Mercedes-Benz Superdome,Closed,FieldTurf Revolution 360,7,7,1323.871101
2019_08_NYJ_JAX,8,Sun,43765,2019,October,27,1:00PM,Jacksonville Jaguars,New York Jets,29,15,389,1,213,3,FALSE,"40.813677,-74.082884","30.323721,-81.635996",40.813677,-74.082884,30.323721,-81.635996,Jacksonville Jaguars,New York Jets,TIAA Bank Field,No,Bermuda Grass,7,6,839.1344217
2019_08_TB_TEN,8,Sun,43765,2019,October,27,1:00PM,Tennessee Titans,Tampa Bay Buccaneers,27,23,246,1,389,4,FALSE,"27.979836,-82.49501","36.199207,-86.80447",27.979836,-82.49501,36.199207,-86.80447,Tennessee Titans,Tampa Bay Buccaneers,Nissan Stadium,No,Bermuda Grass,7,14,621.2122599
2019_08_CAR_SEA,8,Sun,43765,2019,October,27,4:05PM,San Francisco 49ers,Carolina Panthers,51,13,388,1,230,3,FALSE,"35.225647,-80.851339","37.40289,-121.96784",35.225647,-80.851339,37.40289,-121.96784,San Francisco 49ers,Carolina Panthers,Levi's Stadium,No,Bermuda Grass and Perennial Ryegrass mixture,7,14,2275.95761
2019_08_CLE_NE,8,Sun,43765,2019,October,27,4:25PM,New England Patriots,Cleveland Browns,27,13,318,0,310,3,FALSE,"41.506035,-81.700058","42.090936,-71.264362",41.506035,-81.700058,42.090936,-71.264362,New England Patriots,Cleveland Browns,Gillette Stadium,No,FieldTurf CORE,6,14,538.7076868
2019_08_OAK_HOU,8,Sun,43765,2019,October,27,4:25PM,Houston Texans,Oakland Raiders,27,24,388,0,378,0,FALSE,"37.751605,-122.200485","29.684873,-95.410645",37.751605,-122.200485,29.684873,-95.410645,Houston Texans,Oakland Raiders,NRG Stadium,Retractable,Hellas Matrix Turf,7,7,1630.463543
2019_08_GB_KC,8,Sun,43765,2019,October,27,8:20PM,Green Bay Packers,Kansas City Chiefs,31,24,374,0,337,1,TRUE,"44.501135,-88.062284","39.048172,-94.483084",44.501135,-88.062284,39.048172,-94.483084,Kansas City Chiefs,Green Bay Packers,Arrowhead Stadium,No,Bermuda Grass,10,7,501.0792979
2019_08_MIA_PIT,8,Mon,43766,2019,October,28,8:15PM,Pittsburgh Steelers,Miami Dolphins,27,14,394,1,230,4,FALSE,"25.957866,-80.23877","40.446739,-80.015837",25.957866,-80.23877,40.446739,-80.015837,Pittsburgh Steelers,Miami Dolphins,Heinz Field,No,Kentucky Bluegrass,15,8,1001.166038
2019_09_SEA_ARI,9,Thu,43769,2019,October,31,8:20PM,San Francisco 49ers,Arizona Cardinals,28,25,411,0,357,0,TRUE,"37.40289,-121.96784","33.5276,-112.2626",37.40289,-121.96784,33.5276,-112.2626,Arizona Cardinals,San Francisco 49ers,State Farm Stadium,Retractable,Bermuda Grass,4,4,607.8253008
2019_09_HOU_JAX,9,Sun,43772,2019,November,3,9:30AM,Houston Texans,Jacksonville Jaguars,26,3,410,1,356,4,TRUE,"29.684873,-95.410645","30.323721,-81.635996",29.684873,-95.410645,30.323721,-81.635996,Jacksonville Jaguars,Houston Texans,TIAA Bank Field,No,Bermuda Grass,7,7,824.8667428
2019_09_WAS_BUF,9,Sun,43772,2019,November,3,1:00PM,Buffalo Bills,Washington Redskins,24,9,268,0,243,0,FALSE,"39.026703,-77.444067","42.773773,-78.787460",39.026703,-77.444067,42.773773,-78.78746,Buffalo Bills,Washington Redskins,Bills Stadium,No,A-Turf Titan,7,10,268.2241242
2019_09_TEN_CAR,9,Sun,43772,2019,November,3,1:00PM,Carolina Panthers,Tennessee Titans,30,20,370,1,431,3,FALSE,"36.199207,-86.80447","35.225647,-80.851339",36.199207,-86.80447,35.225647,-80.851339,Carolina Panthers,Tennessee Titans,Bank of America Stadium,No,FieldTurf,7,7,340.6218528
2019_09_CHI_PHI,9,Sun,43772,2019,November,3,1:00PM,Philadelphia Eagles,Chicago Bears,22,14,373,0,164,1,FALSE,"42.256007,-87.895355","39.907366,-75.178274",42.256007,-87.895355,39.907366,-75.178274,Philadelphia Eagles,Chicago Bears, Lincoln Financial Field,No,Desso GrassMaster,7,7,681.1849762
2019_09_IND_PIT,9,Sun,43772,2019,November,3,1:00PM,Pittsburgh Steelers,Indianapolis Colts,26,24,273,2,328,3,FALSE,"39.725523,-86.269762","40.446739,-80.015837",39.725523,-86.269762,40.446739,-80.015837,Pittsburgh Steelers,Indianapolis Colts,Heinz Field,No,Kentucky Bluegrass,6,7,334.2536364
2019_09_NYJ_MIA,9,Sun,43772,2019,November,3,1:00PM,Miami Dolphins,New York Jets,26,18,316,0,321,1,FALSE,"40.813677,-74.082884","25.957866,-80.23877",40.813677,-74.082884,25.957866,-80.23877,Miami Dolphins,New York Jets,Hard Rock Stadium,No,Bermuda Grass,6,7,1085.371045
2019_09_MIN_KC,9,Sun,43772,2019,November,3,1:00PM,Kansas City Chiefs,Minnesota Vikings,26,23,377,1,308,0,FALSE,"44.974552,-93.25975","39.048172,-94.483084",44.974552,-93.25975,39.048172,-94.483084,Kansas City Chiefs,Minnesota Vikings,Arrowhead Stadium,No,Bermuda Grass,7,10,414.2466379
2019_09_DET_OAK,9,Sun,43772,2019,November,3,4:05PM,Oakland Raiders,Detroit Lions,31,24,450,0,473,2,FALSE,"42.339997,-83.045509","37.751605,-122.200485",42.339997,-83.045509,37.751605,-122.200485,Oakland Raiders,Detroit Lions,Oakland Coliseum,No,Kentucky Bluegrass,7,7,2076.519916
2019_09_TB_SF,9,Sun,43772,2019,November,3,4:05PM,Seattle Seahawks,Tampa Bay Buccaneers,40,34,492,1,418,1,FALSE,"27.979836,-82.49501","47.593177,-122.331764",27.979836,-82.49501,47.593177,-122.331764,Seattle Seahawks,Tampa Bay Buccaneers,CenturyLink Field,No,FieldTurf Revolution 360,7,7,2522.729853
2019_09_CLE_DEN,9,Sun,43772,2019,November,3,4:25PM,Denver Broncos,Cleveland Browns,24,19,302,1,351,0,FALSE,"41.506035,-81.700058","39.579126,-104.830049",41.506035,-81.700058,39.579126,-104.830049,Denver Broncos,Cleveland Browns,Empower Field at Mile High,No,Kentucky Bluegrass,7,7,1218.054217
2019_09_GB_LAC,9,Sun,43772,2019,November,3,4:25PM,Los Angeles Chargers,Green Bay Packers,26,11,442,0,184,0,FALSE,"44.501135,-88.062284","33.864219,-118.260995",44.501135,-88.062284,33.864219,-118.260995,Los Angeles Chargers,Green Bay Packers,SoFi Stadium,Closed,Hellas Matrix Turf,7,7,1763.205789
2019_09_NE_BAL,9,Sun,43772,2019,November,3,8:20PM,Baltimore Ravens,New England Patriots,37,20,372,2,342,2,FALSE,"42.090936,-71.264362","39.397151,-76.835177",42.090936,-71.264362,39.397151,-76.835177,Baltimore Ravens,New England Patriots,M&T Bank Stadium,No,Bermuda,14,7,345.8369753
2019_09_DAL_NYG,9,Mon,43773,2019,November,4,8:15PM,Dallas Cowboys,New York Giants,37,18,429,2,271,3,TRUE,"32.904895,-97.035901","40.813677,-74.082884",32.904895,-97.035901,40.813677,-74.082884,New York Giants,Dallas Cowboys,MetLife Stadium,No,UBU Sports Speed Series S5-M,8,15,1376.227501
2019_10_LAC_OAK,10,Thu,43776,2019,November,7,8:20PM,Oakland Raiders,Los Angeles Chargers,26,24,278,0,315,3,FALSE,"33.864219,-118.260995","37.751605,-122.200485",33.864219,-118.260995,37.751605,-122.200485,Oakland Raiders,Los Angeles Chargers,Oakland Coliseum,No,Kentucky Bluegrass,4,4,347.5845592
2019_10_ATL_NO,10,Sun,43779,2019,November,10,1:00PM,Atlanta Falcons,New Orleans Saints,26,9,317,1,310,0,TRUE,"33.755141,-84.401023","29.951439,-90.081970",33.755141,-84.401023,29.951439,-90.08197,New Orleans Saints,Atlanta Falcons,Mercedes-Benz Superdome,Closed,FieldTurf Revolution 360,14,14,424.3979381
2019_10_BUF_CLE,10,Sun,43779,2019,November,10,1:00PM,Cleveland Browns,Buffalo Bills,19,16,368,0,344,0,FALSE,"42.773773,-78.787460","41.506035,-81.700058",42.773773,-78.78746,41.506035,-81.700058,Cleveland Browns,Buffalo Bills,First Energy Stadium,No,Kentucky Bluegrass,7,7,173.0152958
2019_10_DET_CHI,10,Sun,43779,2019,November,10,1:00PM,Chicago Bears,Detroit Lions,20,13,226,0,357,1,FALSE,"42.339997,-83.045509","42.256007,-87.895355",42.339997,-83.045509,42.256007,-87.895355,Chicago Bears,Detroit Lions,Soldier Field,No,Kentucky Bluegrass,7,7,247.8865719
2019_10_BAL_CIN,10,Sun,43779,2019,November,10,1:00PM,Baltimore Ravens,Cincinnati Bengals,49,13,379,1,307,3,TRUE,"39.397151,-76.835177","39.096375,-84.516402",39.397151,-76.835177,39.096375,-84.516402,Cincinnati Bengals,Baltimore Ravens,Paul Brown Stadium,No,UBU Speed Series S5-M Synthetic Turf,14,7,411.4060447
2019_10_ARI_TB,10,Sun,43779,2019,November,10,1:00PM,Tampa Bay Buccaneers,Arizona Cardinals,30,27,457,3,417,2,FALSE,"33.5276,-112.2626","27.979836,-82.49501",33.5276,-112.2626,27.979836,-82.49501,Tampa Bay Buccaneers,Arizona Cardinals,Raymond James Stadium,No,Bermuda Grass,7,10,1802.014179
2019_10_KC_TEN,10,Sun,43779,2019,November,10,1:00PM,Tennessee Titans,Kansas City Chiefs,35,32,371,1,530,1,FALSE,"39.048172,-94.483084","36.199207,-86.80447",39.048172,-94.483084,36.199207,-86.80447,Tennessee Titans,Kansas City Chiefs,Nissan Stadium,No,Bermuda Grass,7,7,463.8132641
2019_10_NYG_NYJ,10,Sun,43779,2019,November,10,1:00PM,New York Jets,New York Giants,34,27,294,0,281,2,FALSE,"40.813677,-74.082884","40.813677,-74.082884",40.813677,-74.082884,40.813677,-74.082884,New York Jets,New York Giants,MetLife Stadium,No,UBU Sports Speed Series S5-M,7,6,0
2019_10_MIA_IND,10,Sun,43779,2019,November,10,4:05PM,Miami Dolphins,Indianapolis Colts,16,12,229,2,300,3,TRUE,"25.957866,-80.23877","39.725523,-86.269762",25.957866,-80.23877,39.725523,-86.269762,Indianapolis Colts,Miami Dolphins,Lucas Oil Stadium,Retractable,Shaw Sports Momentum Pro,7,7,1012.960016
2019_10_CAR_GB,10,Sun,43779,2019,November,10,4:25PM,Green Bay Packers,Carolina Panthers,24,16,388,0,401,2,FALSE,"35.225647,-80.851339","44.501135,-88.062284",35.225647,-80.851339,44.501135,-88.062284,Green Bay Packers,Carolina Panthers,Lambeau Field,No,Desso GrassMaster,7,7,745.5881363
2019_10_LV_PIT,10,Sun,43779,2019,November,10,4:25PM,Pittsburgh Steelers,Los Angeles Rams,17,12,273,2,306,4,FALSE,"33.864219,-118.260995","40.446739,-80.015837",33.864219,-118.260995,40.446739,-80.015837,Pittsburgh Steelers,Los Angeles Rams,Heinz Field,No,Kentucky Bluegrass,7,14,2137.178111
2019_10_MIN_DAL,10,Sun,43779,2019,November,10,8:20PM,Minnesota Vikings,Dallas Cowboys,28,24,364,0,443,1,TRUE,"44.974552,-93.25975","32.904895,-97.035901",44.974552,-93.25975,32.904895,-97.035901,Dallas Cowboys,Minnesota Vikings,AT&T Stadium,Retractable,Hellas Matrix Turf,6,7,858.002535
2019_10_SF_SEA,10,Mon,43780,2019,November,11,8:15PM,Seattle Seahawks,San Francisco 49ers,27,24,336,4,302,3,TRUE,"47.593177,-122.331764","37.40289,-121.96784",47.593177,-122.331764,37.40289,-121.96784,San Francisco 49ers,Seattle Seahawks,Levi's Stadium,No,Bermuda Grass and Perennial Ryegrass mixture,11,8,704.3223533
2019_11_PIT_CLE,11,Thu,43783,2019,November,14,8:20PM,Cleveland Browns,Pittsburgh Steelers,21,7,293,0,236,4,FALSE,"40.446739,-80.015837","41.506035,-81.700058",40.446739,-80.015837,41.506035,-81.700058,Cleveland Browns,Pittsburgh Steelers,First Energy Stadium,No,Kentucky Bluegrass,4,4,114.3437731
2019_11_ATL_CAR,11,Sun,43786,2019,November,17,1:00PM,Atlanta Falcons,Carolina Panthers,29,3,349,0,347,4,TRUE,"33.755141,-84.401023","35.225647,-80.851339",33.755141,-84.401023,35.225647,-80.851339,Carolina Panthers,Atlanta Falcons,Bank of America Stadium,No,FieldTurf,7,7,226.2237428
2019_11_BUF_MIA,11,Sun,43786,2019,November,17,1:00PM,Buffalo Bills,Miami Dolphins,37,20,424,0,303,1,TRUE,"42.773773,-78.787460","25.957866,-80.23877",42.773773,-78.78746,25.957866,-80.23877,Miami Dolphins,Buffalo Bills,Hard Rock Stadium,No,Bermuda Grass,7,7,1164.760209
2019_11_JAX_IND,11,Sun,43786,2019,November,17,1:00PM,Indianapolis Colts,Jacksonville Jaguars,33,13,389,2,308,1,FALSE,"30.323721,-81.635996","39.725523,-86.269762",30.323721,-81.635996,39.725523,-86.269762,Indianapolis Colts,Jacksonville Jaguars,Lucas Oil Stadium,Retractable,Shaw Sports Momentum Pro,7,14,700.2338187
2019_11_DAL_DET,11,Sun,43786,2019,November,17,1:00PM,Dallas Cowboys,Detroit Lions,35,27,509,1,312,0,TRUE,"32.904895,-97.035901","42.339997,-83.045509",32.904895,-97.035901,42.339997,-83.045509,Detroit Lions,Dallas Cowboys,Ford Field,Closed,FieldTurf Classic HD,7,7,1003.18705
2019_11_DEN_MIN,11,Sun,43786,2019,November,17,1:00PM,Minnesota Vikings,Denver Broncos,27,23,321,2,394,1,FALSE,"39.579126,-104.830049","44.974552,-93.25975",39.579126,-104.830049,44.974552,-93.25975,Minnesota Vikings,Denver Broncos,U.S. Bank Stadium,Closed,UBU Speed Series S5-M (turf),7,14,698.1439349
