Date,year,Month,Day,Full_team_name,Team,Player,first_name,last_name,Notes,abbr,id,position,status
10/29/21,2021,October,29,Cleveland Browns,Browns,Denzel Ward,Denzel,Ward,hamstring injury (out),CLE,Denzel-Ward-CLE-2021,DB,R/COVID-19
10/29/21,2021,October,29,Cleveland Browns,Browns,Donovan Peoples-Jones,Donovan,Peoples-Jones,groin injury (out),CLE,Donovan-Peoples-Jones-CLE-2021,WR,Active
10/29/21,2021,October,29,Tampa Bay Buccaneers,Buccaneers,Antonio Brown,Antonio,Brown,ankle injury (out),TB,Antonio-Brown-TB-2021,WR,#N/A
10/29/21,2021,October,29,Indianapolis Colts,Colts,Thakarius Keyes,Thakarius,Keyes,hamstring injury (out),IND,Thakarius-Keyes-IND-2021,DB,#N/A
10/29/21,2021,October,29,Philadelphia Eagles,Eagles,Miles Sanders,Miles,Sanders,"ankle, foot injuries (out)",PHI,Miles-Sanders-PHI-2021,RB,Active
10/29/21,2021,October,29,Philadelphia Eagles,Eagles,Zech McPhearson,Zech,McPhearson,hamstring injury (out),PHI,Zech-McPhearson-PHI-2021,DB,Active
10/29/21,2021,October,29,New York Jets,Jets,Bryce Huff,Bryce,Huff,back injury (out),NYJ,Bryce-Huff-NYJ-2021,DL,R/Injured
10/29/21,2021,October,29,New York Jets,Jets,Tevin Coleman,Tevin,Coleman,hamstring injury (out),NYJ,Tevin-Coleman-NYJ-2021,RB,Active
10/29/21,2021,October,29,New York Jets,Jets,Trevon Wesco,Trevon,Wesco,knee injury (out),NYJ,Trevon-Wesco-NYJ-2021,TE,R/Injured
10/29/21,2021,October,29,New York Jets,Jets,Zach Wilson,Zach,Wilson,knee injury (out),NYJ,Zach-Wilson-NYJ-2021,QB,Active
10/29/21,2021,October,29,Carolina Panthers,Panthers,Darryl Johnson Jr.,Darryl,Johnson,hamstring injury (out),CAR,Darryl-Johnson-CAR-2021,DL,Active
10/29/21,2021,October,29,Carolina Panthers,Panthers,Terrace Marshall Jr.,Terrace,Marshall,concussion (out),CAR,Terrace-Marshall-CAR-2021,WR,R/Injured
10/29/21,2021,October,29,New England Patriots,Patriots,Brandon King,Brandon,King,thigh injury (out),NE,Brandon-King-NE-2021,LB,Active
10/29/21,2021,October,29,Los Angeles Rams,Rams,Andrew Whitworth,Andrew,Whitworth,knee injury (out),LA,Andrew-Whitworth-LA-2021,OL,Active
10/29/21,2021,October,29,Los Angeles Rams,Rams,Sebastian Joseph-Day,Sebastian,Joseph-Day,chest injury (out),LA,Sebastian-Joseph-Day-LA-2021,DL,#N/A
10/29/21,2021,October,29,New Orleans Saints,Saints,Andrus Peat,Andrus,Peat,pectoral injury (out),NO,Andrus-Peat-NO-2021,OL,R/Injured
10/29/21,2021,October,29,New Orleans Saints,Saints,Dwayne Washington,Dwayne,Washington,neck injury (out),NO,Dwayne-Washington-NO-2021,RB,Active
10/29/21,2021,October,29,New Orleans Saints,Saints,Payton Turner,Payton,Turner,calf injury (out),NO,Payton-Turner-NO-2021,DL,R/Injured
10/29/21,2021,October,29,New Orleans Saints,Saints,Taysom Hill,Taysom,Hill,concussion (out),NO,Taysom-Hill-NO-2021,QB,Active
10/29/21,2021,October,29,Seattle Seahawks,Seahawks,Marquise Blair,Marquise,Blair,knee injury (out),SEA,Marquise-Blair-SEA-2021,DB,R/Injured
10/29/21,2021,October,29,Pittsburgh Steelers,Steelers,Eric Ebron,Eric,Ebron,hamstring injury (out),PIT,Eric-Ebron-PIT-2021,TE,R/Injured
10/29/21,2021,October,29,Tennessee Titans,Titans,Julio Jones,Julio,Jones,hamstring injury (out),TEN,Julio-Jones-TEN-2021,WR,Active
10/29/21,2021,October,29,Tennessee Titans,Titans,Khari Blasingame,Khari,Blasingame,knee injury (out),TEN,Khari-Blasingame-TEN-2021,RB,Active
10/29/21,2021,October,29,Minnesota Vikings,Vikings,Michael Pierce,Michael,Pierce,elbow injury (out),MIN,Michael-Pierce-MIN-2021,DL,Active
10/29/21,2021,October,29,Washington Football Team,Washington,Curtis Samuel,Curtis,Samuel,groin injury (out),WAS,Curtis-Samuel-WAS-2021,WR,Active
10/29/21,2021,October,29,Washington Football Team,Washington,Dyami Brown,Dyami,Brown,knee injury (out),WAS,Dyami-Brown-WAS-2021,WR,Active
10/29/21,2021,October,29,Washington Football Team,Washington,Samuel Cosmi,Samuel,Cosmi,ankle injury (out),WAS,Samuel-Cosmi-WAS-2021,OL,Active
10/30/21,2021,October,30,Kansas City Chiefs,Chiefs,Anthony Hitchens,Anthony,Hitchens,triceps injury (out),KC,Anthony-Hitchens-KC-2021,LB,Active
10/30/21,2021,October,30,Kansas City Chiefs,Chiefs,Khalen Saunders,Khalen,Saunders,knee injury (out),KC,Khalen-Saunders-KC-2021,DL,Active
10/30/21,2021,October,30,Miami Dolphins,Dolphins,Preston Williams,Preston,Williams,out,MIA,Preston-Williams-MIA-2021,WR,Active
10/30/21,2021,October,30,Miami Dolphins,Dolphins,Sheldrick Redwine,Sheldrick,Redwine,undisclosed (out),MIA,Sheldrick-Redwine-MIA-2021,DB,R/COVID-19
10/30/21,2021,October,30,New York Giants,Giants,Carter Coughlin,Carter,Coughlin,ankle injury (out),NYG,Carter-Coughlin-NYG-2021,LB,R/Injured
10/30/21,2021,October,30,New York Giants,Giants,Kenny Golladay,Kenny,Golladay,knee injury (out),NYG,Kenny-Golladay-NYG-2021,WR,Active
10/30/21,2021,October,30,New York Giants,Giants,Lorenzo Carter,Lorenzo,Carter,ankle injury (out),NYG,Lorenzo-Carter-NYG-2021,LB,Active
10/30/21,2021,October,30,New York Giants,Giants,Nate Ebner,Nate,Ebner,ankle injury (out),NYG,Nate-Ebner-NYG-2021,DB,R/Injured
10/30/21,2021,October,30,New York Giants,Giants,Saquon Barkley,Saquon,Barkley,ankle injury (out),NYG,Saquon-Barkley-NYG-2021,RB,Active
10/30/21,2021,October,30,Los Angeles Rams,Rams,DeSean Jackson,DeSean,Jackson,rest (out),LA,DeSean-Jackson-LA-2021,WR,#N/A
11/2/21,2021,November,2,Tennessee Titans,Titans,Derrick Henry,Derrick,Henry,surgery on right foot (out indefinitely),TEN,Derrick-Henry-TEN-2021,RB,Active
11/3/21,2021,November,3,Indianapolis Colts,Colts,Khari Willis,Khari,Willis,calf injury (out),IND,Khari-Willis-IND-2021,DB,Active
11/3/21,2021,November,3,Indianapolis Colts,Colts,T.Y. Hilton,T.Y.,Hilton,concussion (out),IND,T.Y.-Hilton-IND-2021,WR,Active
11/3/21,2021,November,3,New York Jets,Jets,Bryce Huff,Bryce,Huff,back injury (out),NYJ,Bryce-Huff-NYJ-2021,DL,R/Injured
11/3/21,2021,November,3,New York Jets,Jets,Tevin Coleman,Tevin,Coleman,hamstring injury (out),NYJ,Tevin-Coleman-NYJ-2021,RB,Active
11/3/21,2021,November,3,New York Jets,Jets,Zach Wilson,Zach,Wilson,knee injury (out),NYJ,Zach-Wilson-NYJ-2021,QB,Active
11/5/21,2021,November,5,San Francisco 49ers,49ers,Jimmie Ward,Jimmie,Ward,quadriceps injury (out),SF,Jimmie-Ward-SF-2021,DB,Active
11/5/21,2021,November,5,San Francisco 49ers,49ers,Maurice Hurst Jr.,Maurice,Hurst,calf injury (out),SF,Maurice-Hurst-SF-2021,DL,Active
11/5/21,2021,November,5,Buffalo Bills,Bills,Dawson Knox,Dawson,Knox,hand injury (out),BUF,Dawson-Knox-BUF-2021,TE,Active
11/5/21,2021,November,5,Buffalo Bills,Bills,Jon Feliciano,Jon,Feliciano,calf injury (out),BUF,Jon-Feliciano-BUF-2021,OL,Active
11/5/21,2021,November,5,Denver Broncos,Broncos,Garett Bolles,Garett,Bolles,ankle injury (out),DEN,Garett-Bolles-DEN-2021,OL,Active
11/5/21,2021,November,5,Cleveland Browns,Browns,Jack Conklin,Jack,Conklin,elbow injury (out),CLE,Jack-Conklin-CLE-2021,OL,R/Injured
11/5/21,2021,November,5,Arizona Cardinals,Cardinals,J.J. Watt,J.J.,Watt,shoulder injury (out),ARI,J.J.-Watt-ARI-2021,DL,R/Injured; DFR
11/5/21,2021,November,5,Arizona Cardinals,Cardinals,James Wiggins,James,Wiggins,knee injury (out),ARI,James-Wiggins-ARI-2021,DB,R/Injured; DFR
11/5/21,2021,November,5,Arizona Cardinals,Cardinals,Jonathan Ward,Jonathan,Ward,concussion (out),ARI,Jonathan-Ward-ARI-2021,RB,Active
11/5/21,2021,November,5,Arizona Cardinals,Cardinals,Rashard Lawrence,Rashard,Lawrence,calf injury (out),ARI,Rashard-Lawrence-ARI-2021,DL,Active
11/5/21,2021,November,5,Los Angeles Chargers,Chargers,Asante Samuel Jr.,Asante,Samuel,concussion (out),LAC,Asante-Samuel-LAC-2021,DB,Active
11/5/21,2021,November,5,Los Angeles Chargers,Chargers,Justin Jackson,Justin,Jackson,quadriceps injury (out),LAC,Justin-Jackson-LAC-2021,RB,Active
11/5/21,2021,November,5,Los Angeles Chargers,Chargers,Michael Davis,Michael,Davis,hamstring injury (out),LAC,Michael-Davis-LAC-2021,DB,Active
11/5/21,2021,November,5,Kansas City Chiefs,Chiefs,Mike Remmers,Mike,Remmers,knee injury (out),KC,Mike-Remmers-KC-2021,OL,R/Injured
11/5/21,2021,November,5,Dallas Cowboys,Cowboys,Blake Jarwin,Blake,Jarwin,hip injury (out),DAL,Blake-Jarwin-DAL-2021,TE,Active
11/5/21,2021,November,5,Dallas Cowboys,Cowboys,Tyron Smith,Tyron,Smith,ankle injury (out),DAL,Tyron-Smith-DAL-2021,OL,Active
11/5/21,2021,November,5,Philadelphia Eagles,Eagles,J.J. Arcega-Whiteside,J.J.,Arcega-Whiteside,ankle injury (out),PHI,J.J.-Arcega-Whiteside-PHI-2021,WR,R/Injured
11/5/21,2021,November,5,Atlanta Falcons,Falcons,Jonathan Bullard,Jonathan,Bullard,concussion (out),ATL,Jonathan-Bullard-ATL-2021,DL,R/COVID-19
11/5/21,2021,November,5,New York Giants,Giants,Lorenzo Carter,Lorenzo,Carter,ankle injury (out),NYG,Lorenzo-Carter-NYG-2021,LB,Active
11/5/21,2021,November,5,New York Giants,Giants,Nate Ebner,Nate,Ebner,ankle injury (out),NYG,Nate-Ebner-NYG-2021,DB,R/Injured
11/5/21,2021,November,5,New York Giants,Giants,Sterling Shepard,Sterling,Shepard,quadriceps injury (out),NYG,Sterling-Shepard-NYG-2021,WR,R/Injured
11/5/21,2021,November,5,Green Bay Packers,Packers,Kingsley Keke,Kingsley,Keke,concussion (out),GB,Kingsley-Keke-GB-2021,DL,Waivers/No Rec.
11/5/21,2021,November,5,Carolina Panthers,Panthers,Spencer Brown,Spencer,Brown,back injury (out),CAR,Spencer-Brown-CAR-2021,RB,Practice Squad
11/5/21,2021,November,5,New Orleans Saints,Saints,Carl Granderson,Carl,Granderson,shoulder injury (out),NO,Carl-Granderson-NO-2021,DL,Active
11/5/21,2021,November,5,New Orleans Saints,Saints,Jameis Winston,Jameis,Winston,"torn ACL, MCL in left knee (out)",NO,Jameis-Winston-NO-2021,QB,R/Injured
11/5/21,2021,November,5,New Orleans Saints,Saints,Ty Montgomery,Ty,Montgomery,hamstring injury (out),NO,Ty-Montgomery-NO-2021,WR,Active
11/5/21,2021,November,5,Houston Texans,Texans,Christian Kirksey,Christian,Kirksey,thumb injury (out),HOU,Christian-Kirksey-HOU-2021,LB,Active
11/5/21,2021,November,5,Houston Texans,Texans,Hardy Nickerson Jr.,Hardy,Nickerson,concussion (out),HOU,Hardy-Nickerson-HOU-2021,LB,R/Injured
11/5/21,2021,November,5,Houston Texans,Texans,Pharaoh Brown,Pharaoh,Brown,thigh injury (out),HOU,Pharaoh-Brown-HOU-2021,TE,Active
11/5/21,2021,November,5,Tennessee Titans,Titans,Greg Mabin,Greg,Mabin,ankle injury (out),TEN,Greg-Mabin-TEN-2021,DB,R/COVID-19
11/5/21,2021,November,5,Tennessee Titans,Titans,Khari Blasingame,Khari,Blasingame,knee injury (out),TEN,Khari-Blasingame-TEN-2021,RB,Active
11/5/21,2021,November,5,Tennessee Titans,Titans,Nate Davis,Nate,Davis,concussion (out),TEN,Nate-Davis-TEN-2021,OL,Active
11/5/21,2021,November,5,Tennessee Titans,Titans,Rashaan Evans,Rashaan,Evans,ankle injury (out),TEN,Rashaan-Evans-TEN-2021,LB,Active
11/5/21,2021,November,5,Minnesota Vikings,Vikings,Michael Pierce,Michael,Pierce,elbow injury (out),MIN,Michael-Pierce-MIN-2021,DL,Active
11/5/21,2021,November,5,New York Giants,Giants,Saquon Barkley,Saquon,Barkley,"ankle injury , COVID-19 protocol (out)",NYG,Saquon-Barkley-NYG-2021,RB,Active
11/6/21,2021,November,6,Chicago Bears,Bears,Damien Williams,Damien,Williams,knee injury (out),CHI,Damien-Williams-CHI-2021,RB,Active
11/6/21,2021,November,6,Chicago Bears,Bears,J.P. Holtz,J.P.,Holtz,concussion (out),CHI,J.P.-Holtz-CHI-2021,TE,Active
11/6/21,2021,November,6,Chicago Bears,Bears,Khalil Mack,Khalil,Mack,foot injury (out),CHI,Khalil-Mack-CHI-2021,LB,R/Injured
11/6/21,2021,November,6,Chicago Bears,Bears,Nick Foles,Nick,Foles,illness (out),CHI,Nick-Foles-CHI-2021,QB,Active
11/6/21,2021,November,6,Pittsburgh Steelers,Steelers,Eric Ebron,Eric,Ebron,hamstring injury (out),PIT,Eric-Ebron-PIT-2021,TE,R/Injured
11/12/21,2021,November,12,Buffalo Bills,Bills,Tremaine Edmunds,Tremaine,Edmunds,hamstring injury (out),BUF,Tremaine-Edmunds-BUF-2021,LB,Active
11/12/21,2021,November,12,Denver Broncos,Broncos,Bobby Massie,Bobby,Massie,ankle injury (out),DEN,Bobby-Massie-DEN-2021,OL,Inactive
11/12/21,2021,November,12,Denver Broncos,Broncos,Garett Bolles,Garett,Bolles,ankle injury (out),DEN,Garett-Bolles-DEN-2021,OL,Active
11/12/21,2021,November,12,Cleveland Browns,Browns,Takkarist McKinley,Takkarist,McKinley,groin injury (out),CLE,Takkarist-McKinley-CLE-2021,DL,R/Injured
11/12/21,2021,November,12,Tampa Bay Buccaneers,Buccaneers,Antonio Brown,Antonio,Brown,ankle injury (out),TB,Antonio-Brown-TB-2021,WR,#N/A
11/12/21,2021,November,12,Tampa Bay Buccaneers,Buccaneers,Rob Gronkowski,Rob,Gronkowski,back injury (out),TB,Rob-Gronkowski-TB-2021,TE,Active
11/12/21,2021,November,12,Arizona Cardinals,Cardinals,Chase Edmonds,Chase,Edmonds,high ankle sprain (out),ARI,Chase-Edmonds-ARI-2021,RB,Active
11/12/21,2021,November,12,Arizona Cardinals,Cardinals,James Wiggins,James,Wiggins,knee injury (out),ARI,James-Wiggins-ARI-2021,DB,R/Injured; DFR
11/12/21,2021,November,12,Arizona Cardinals,Cardinals,Jonathan Ward,Jonathan,Ward,concussion (out),ARI,Jonathan-Ward-ARI-2021,RB,Active
11/12/21,2021,November,12,Arizona Cardinals,Cardinals,Justin Pugh,Justin,Pugh,calf injury (out),ARI,Justin-Pugh-ARI-2021,OL,Active
11/12/21,2021,November,12,Los Angeles Chargers,Chargers,Ryan Smith,Ryan,Smith,knee injury (out),LAC,Ryan-Smith-LAC-2021,DB,R/Injured
11/12/21,2021,November,12,Kansas City Chiefs,Chiefs,Lucas Niang,Lucas,Niang,ribs injury (out),KC,Lucas-Niang-KC-2021,OL,R/Injured
11/12/21,2021,November,12,Kansas City Chiefs,Chiefs,Mike Remmers,Mike,Remmers,knee injury (out),KC,Mike-Remmers-KC-2021,OL,R/Injured
11/12/21,2021,November,12,Indianapolis Colts,Colts,Xavier Rhodes,Xavier,Rhodes,calf injury (out),IND,Xavier-Rhodes-IND-2021,DB,Active
11/12/21,2021,November,12,Dallas Cowboys,Cowboys,Tyron Smith,Tyron,Smith,ankle injury (out),DAL,Tyron-Smith-DAL-2021,OL,Active
11/12/21,2021,November,12,Atlanta Falcons,Falcons,Kendall Sheffield,Kendall,Sheffield,hamstring injury (out),ATL,Kendall-Sheffield-ATL-2021,DB,Active
11/12/21,2021,November,12,Detroit Lions,Lions,Austin Seibert,Austin,Seibert,right hip injury (out),DET,Austin-Seibert-DET-2021,SPEC,R/Injured
11/12/21,2021,November,12,Detroit Lions,Lions,Jamaal Williams,Jamaal,Williams,thigh injury (out),DET,Jamaal-Williams-DET-2021,RB,Active
11/12/21,2021,November,12,Carolina Panthers,Panthers,Rashaan Melvin,Rashaan,Melvin,hand injury (out),CAR,Rashaan-Melvin-CAR-2021,DB,Active
11/12/21,2021,November,12,Carolina Panthers,Panthers,Stantley Thomas-Oliver III,Stantley,Thomas-Oliver,toe injury (out),CAR,Stantley-Thomas-Oliver-CAR-2021,DB,Active
11/12/21,2021,November,12,Las Vegas Raiders,Raiders,Nick Kwiatkoski,Nick,Kwiatkoski,ankle injury (out),LV,Nick-Kwiatkoski-LV-2021,LB,R/Injured
11/12/21,2021,November,12,Las Vegas Raiders,Raiders,Tyree Gillespie,Tyree,Gillespie,hamstring injury (out),LV,Tyree-Gillespie-LV-2021,DB,Active
11/12/21,2021,November,12,New Orleans Saints,Saints,Alvin Kamara,Alvin,Kamara,knee injury (out),NO,Alvin-Kamara-NO-2021,RB,Active
11/12/21,2021,November,12,New Orleans Saints,Saints,Chauncey Gardner-Johnson,Chauncey,Gardner-Johnson,foot injury (out),NO,Chauncey-Gardner-Johnson-NO-2021,DB,Active
11/12/21,2021,November,12,New Orleans Saints,Saints,Terron Armstead,Terron,Armstead,"knee, shoulder injuries (out)",NO,Terron-Armstead-NO-2021,OL,Active
11/12/21,2021,November,12,Seattle Seahawks,Seahawks,Cody Barton,Cody,Barton,quadriceps injury (out),SEA,Cody-Barton-SEA-2021,LB,Active
11/12/21,2021,November,12,Pittsburgh Steelers,Steelers,Chase Claypool,Chase,Claypool,toe injury (out),PIT,Chase-Claypool-PIT-2021,WR,Active
11/12/21,2021,November,12,Tennessee Titans,Titans,Dane Cruikshank,Dane,Cruikshank,knee injury (out),TEN,Dane-Cruikshank-TEN-2021,DB,Active
11/12/21,2021,November,12,Tennessee Titans,Titans,David Long Jr.,David,Long,hamstring injury (out),TEN,David-Long-TEN-2021,LB,Active
11/12/21,2021,November,12,Tennessee Titans,Titans,Greg Mabin,Greg,Mabin,ankle injury (out),TEN,Greg-Mabin-TEN-2021,DB,R/COVID-19
11/12/21,2021,November,12,Minnesota Vikings,Vikings,Anthony Barr,Anthony,Barr,knee injury (out),MIN,Anthony-Barr-MIN-2021,LB,Active
11/12/21,2021,November,12,Minnesota Vikings,Vikings,Michael Pierce,Michael,Pierce,elbow injury (out),MIN,Michael-Pierce-MIN-2021,DL,Active
11/12/21,2021,November,12,Washington Football Team,Washington,Benjamin St-Juste,Benjamin,St-Juste,"concussion, illness (out)",WAS,Benjamin-St-Juste-WAS-2021,DB,R/Injured
11/12/21,2021,November,12,Washington Football Team,Washington,Curtis Samuel,Curtis,Samuel,groin injury (out),WAS,Curtis-Samuel-WAS-2021,WR,Active
11/12/21,2021,November,12,Washington Football Team,Washington,Montez Sweat,Montez,Sweat,fractured jaw (out),WAS,Montez-Sweat-WAS-2021,DL,Active
11/13/21,2021,November,13,San Francisco 49ers,49ers,Dre Kirkpatrick,Dre,Kirkpatrick,ankle injury (out),SF,Dre-Kirkpatrick-SF-2021,DB,#N/A
11/13/21,2021,November,13,San Francisco 49ers,49ers,JaMycal Hasty,JaMycal,Hasty,ankle injury (out),SF,JaMycal-Hasty-SF-2021,RB,Active
11/13/21,2021,November,13,San Francisco 49ers,49ers,Maurice Hurst Jr.,Maurice,Hurst,calf injury (out),SF,Maurice-Hurst-SF-2021,DL,Active
11/13/21,2021,November,13,San Francisco 49ers,49ers,Mohamed Sanu,Mohamed,Sanu,knee injury (out),SF,Mohamed-Sanu-SF-2021,WR,Active
11/13/21,2021,November,13,San Francisco 49ers,49ers,Tavon Wilson,Tavon,Wilson,foot injury (out),SF,Tavon-Wilson-SF-2021,DB,R/Injured
11/13/21,2021,November,13,Los Angeles Rams,Rams,Robert Woods,Robert,Woods,torn ACL in knee (out indefinitely),LA,Robert-Woods-LA-2021,WR,R/Injured
11/17/21,2021,November,17,Atlanta Falcons,Falcons,Daren Bates,Daren,Bates,groin injury (out),ATL,Daren-Bates-ATL-2021,LB,Active
11/17/21,2021,November,17,Atlanta Falcons,Falcons,Hayden Hurst,Hayden,Hurst,ankle injury (out),ATL,Hayden-Hurst-ATL-2021,TE,Active
11/17/21,2021,November,17,Atlanta Falcons,Falcons,Kendall Sheffield,Kendall,Sheffield,hamstring injury (out),ATL,Kendall-Sheffield-ATL-2021,DB,Active
11/19/21,2021,November,19,San Francisco 49ers,49ers,JaMycal Hasty,JaMycal,Hasty,ankle injury (out),SF,JaMycal-Hasty-SF-2021,RB,Active
11/19/21,2021,November,19,San Francisco 49ers,49ers,Maurice Hurst Jr.,Maurice,Hurst,calf injury (out),SF,Maurice-Hurst-SF-2021,DL,Active
11/19/21,2021,November,19,Chicago Bears,Bears,Akiem Hicks,Akiem,Hicks,ankle injury (out),CHI,Akiem-Hicks-CHI-2021,DL,Active
11/19/21,2021,November,19,Cleveland Browns,Browns,A.J. Green,A.J.,Green,concussion (out),CLE,A.J.-Green-CLE-2021,DB,Active
11/19/21,2021,November,19,Cleveland Browns,Browns,Anthony Schwartz,Anthony,Schwartz,concussion (out),CLE,Anthony-Schwartz-CLE-2021,WR,Active
11/19/21,2021,November,19,Cleveland Browns,Browns,Troy Hill,Troy,Hill,neck injury (out),CLE,Troy-Hill-CLE-2021,DB,Active
11/19/21,2021,November,19,Arizona Cardinals,Cardinals,DeAndre Hopkins,DeAndre,Hopkins,hamstring injury (out),ARI,DeAndre-Hopkins-ARI-2021,WR,R/Injured
11/19/21,2021,November,19,Arizona Cardinals,Cardinals,Jonathan Ward,Jonathan,Ward,concussion (out),ARI,Jonathan-Ward-ARI-2021,RB,Active
11/19/21,2021,November,19,Arizona Cardinals,Cardinals,Justin Pugh,Justin,Pugh,calf injury (out),ARI,Justin-Pugh-ARI-2021,OL,Active
11/19/21,2021,November,19,Arizona Cardinals,Cardinals,Tanner Vallejo,Tanner,Vallejo,knee injury (out),ARI,Tanner-Vallejo-ARI-2021,LB,Active
11/19/21,2021,November,19,Kansas City Chiefs,Chiefs,Lucas Niang,Lucas,Niang,ribs injury (out),KC,Lucas-Niang-KC-2021,OL,R/Injured
11/19/21,2021,November,19,Philadelphia Eagles,Eagles,Jack Anderson,Jack,Anderson,hamstring injury (out),PHI,Jack-Anderson-PHI-2021,OL,Active
11/19/21,2021,November,19,Jacksonville Jaguars,Jaguars,Dakota Allen,Dakota,Allen,shoulder injury (out),JAX,Dakota-Allen-JAX-2021,LB,Active
11/19/21,2021,November,19,Detroit Lions,Lions,Jermar Jefferson,Jermar,Jefferson,"ankle, knee injuries (out)",DET,Jermar-Jefferson-DET-2021,RB,Active
11/19/21,2021,November,19,Detroit Lions,Lions,Matt Nelson,Matt,Nelson,ankle injury (out),DET,Matt-Nelson-DET-2021,OL,Active
11/19/21,2021,November,19,Detroit Lions,Lions,Trey Flowers,Trey,Flowers,knee injury (out),DET,Trey-Flowers-DET-2021,LB,R/Injured
11/19/21,2021,November,19,Green Bay Packers,Packers,Aaron Jones,Aaron,Jones,knee injury (out),GB,Aaron-Jones-GB-2021,RB,Active
11/19/21,2021,November,19,Green Bay Packers,Packers,David Bakhtiari,David,Bakhtiari,knee injury (out),GB,David-Bakhtiari-GB-2021,OL,Active
11/19/21,2021,November,19,Green Bay Packers,Packers,Malik Taylor,Malik,Taylor,abdominal injury (out),GB,Malik-Taylor-GB-2021,WR,R/Injured
11/19/21,2021,November,19,Las Vegas Raiders,Raiders,Alec Ingold,Alec,Ingold,knee injury (out),LV,Alec-Ingold-LV-2021,RB,R/Injured
11/19/21,2021,November,19,Las Vegas Raiders,Raiders,Keisean Nixon,Keisean,Nixon,"ankle, foot injuries (out)",LV,Keisean-Nixon-LV-2021,DB,Active
11/19/21,2021,November,19,Las Vegas Raiders,Raiders,Nick Kwiatkoski,Nick,Kwiatkoski,ankle injury (out),LV,Nick-Kwiatkoski-LV-2021,LB,R/Injured
11/19/21,2021,November,19,Baltimore Ravens,Ravens,Brandon Williams,Brandon,Williams,shoulder injury (out),BAL,Brandon-Williams-BAL-2021,DL,Active
11/19/21,2021,November,19,Baltimore Ravens,Ravens,Miles Boykin,Miles,Boykin,finger injury (out),BAL,Miles-Boykin-BAL-2021,WR,Active
11/19/21,2021,November,19,Baltimore Ravens,Ravens,Pernell McPhee,Pernell,McPhee,knee injury (out),BAL,Pernell-McPhee-BAL-2021,LB,Active
11/19/21,2021,November,19,New Orleans Saints,Saints,Alvin Kamara,Alvin,Kamara,knee injury (out),NO,Alvin-Kamara-NO-2021,RB,Active
11/19/21,2021,November,19,New Orleans Saints,Saints,Malcolm Roach,Malcolm,Roach,knee injury (out),NO,Malcolm-Roach-NO-2021,DL,Active
11/19/21,2021,November,19,New Orleans Saints,Saints,Ryan Ramczyk,Ryan,Ramczyk,knee injury (out),NO,Ryan-Ramczyk-NO-2021,OL,Active
11/19/21,2021,November,19,New Orleans Saints,Saints,Tanoh Kpassagnon,Tanoh,Kpassagnon,ankle injury (out),NO,Tanoh-Kpassagnon-NO-2021,DL,R/Injured
