game_id,home_team,away_team,season_type,week,posteam,posteam_type,defteam,side_of_field,yardline_100,game_date,quarter_seconds_remaining,half_seconds_remaining,game_seconds_remaining,game_half,qtr,down,time,yrdln,ydstogo,desc,injured_player,injured_team,Contact/ non-contact,injury area,player role
2020_13_DEN_KC,KC,DEN,REG,13,DEN,away,KC,KC,47,44171,351,1251,3051,Half1,1,2,0.24375,KC 47,2,(5:51) 25-M.Gordon up the middle to KC 47 for no gain (92-T.Kpassagnon). DEN-61-G.Glasgow was injured during the play. His return is Questionable.,G.Glasgow,DEN-61,contact,lower body,run blocker
2020_13_DEN_KC,KC,DEN,REG,13,DEN,away,KC,KC,7,44171,434,434,2234,Half1,2,1,0.301388889,KC 7,7,(7:14) (Shotgun) 25-M.Gordon left guard to KC 1 for 6 yards (32-T.Mathieu; 49-D.Sorensen). KC-53-A.Hitchens was injured during the play. His return is Questionable.,A.Hitchens,KC-53,contact,knee,tackler
2020_13_DEN_KC,KC,DEN,REG,13,KC,home,DEN,DEN,9,44171,700,1600,1600,Half2,3,2,0.486111111,DEN 9,9,(11:40) (Shotgun) 15-P.Mahomes scrambles up the middle to DEN 8 for 1 yard (96-S.Harris). DEN-34-E.Bassey was injured during the play. He is Out.,E.Bassey,DEN-34,contact,knee,pass defender
2020_13_DEN_KC,KC,DEN,REG,13,DEN,away,KC,DEN,61,44171,807,807,807,Half2,4,4,0.560416667,DEN 39,7,"(13:27) 6-S.Martin punts 40 yards to KC 21, Center-46-J.Bobenmoyer. 17-M.Hardman pushed ob at KC 26 for 5 yards (33-A.Holder). KC-20-A.Hamilton was injured during the play. His return is Questionable.",A.Hamilton,KC-20,contact,knee,punt team
2020_13_DET_CHI,CHI,DET,REG,13,CHI,home,DET,CHI,66,44171,554,1454,1454,Half2,3,4,0.384722222,CHI 34,10,"(9:14) 16-P.O'Donnell punts 41 yards to DET 25, Center-48-P.Scales. 39-J.Agnew to DET 34 for 9 yards (81-J.Holtz). DET-49-C.Moore was injured during the play.",C.Moore,DET-49,contact,ankle,punt return team
2020_13_DET_CHI,CHI,DET,REG,13,CHI,home,DET,DET,35,44171,235,1135,1135,Half2,3,NA,0.163194444,DET 35,0,5-M.Prater kicks 42 yards from DET 35 to CHI 23. 81-J.Holtz to CHI 28 for 5 yards (35-M.Killebrew). CHI-81-J.Holtz was injured during the play. His return is Questionable.,J.Holtz,CHI-81,contact,head,ball carrier
2020_13_DET_CHI,CHI,DET,REG,13,DET,away,CHI,CHI,49,44171,609,609,609,Half2,4,1,0.422916667,CHI 49,10,"(10:09) (No Huddle, Shotgun) 9-M.Stafford pass short right to 88-T.Hockenson to CHI 43 for 6 yards (23-K.Fuller). CHI-24-B.Skrine was injured during the play.",B.Skrine,CHI-24,contact,upper body,tackler
2020_13_DET_CHI,CHI,DET,REG,13,DET,away,CHI,DET,96,44171,269,269,269,Half2,4,2,0.186805556,DET 4,10,(4:29) (Shotgun) 9-M.Stafford pass short middle to 88-T.Hockenson to DET 18 for 14 yards (39-E.Jackson). DET-33-K.Johnson was injured during the play. His return is Questionable.,K.Johnson,DET-33,contact,unknown,pass blocker
2020_13_IND_HOU,HOU,IND,REG,13,IND,away,HOU,HOU,32,44171,633,1533,3333,Half1,1,2,0.439583333,HOU 32,17,(10:33) (Shotgun) 17-P.Rivers pass short right to 11-M.Pittman to HOU 21 for 11 yards (32-L.Johnson). IND-62-L.Clark was injured during the play. He is Out.,L.Clark,IND-62,non contact,ankle,pass blocker
2020_13_IND_HOU,HOU,IND,REG,13,HOU,home,IND,IND,32,44171,385,385,2185,Half1,2,1,0.267361111,IND 32,10,(6:25) 31-Da.Johnson left tackle to IND 13 for 19 yards (54-A.Walker; 27-X.Rhodes). IND-27-X.Rhodes was injured during the play.,X.Rhodes,IND-27,contact,lower body,tackler
2020_13_JAX_MIN,MIN,JAX,REG,13,JAX,away,MIN,JAX,98,44171,895,895,895,Half2,4,1,0.621527778,JAX 2,10,(14:55) 30-J.Robinson up the middle to JAX 5 for 3 yards (20-J.Gladney). MIN-20-J.Gladney was injured during the play. JAX-65-B.Linder was injured during the play.,B.Linder,JAX-65,contact,lower body,run blocker
2020_13_JAX_MIN,MIN,JAX,REG,13,JAX,away,MIN,JAX,98,44171,895,895,895,Half2,4,1,0.621527778,JAX 2,10,(14:55) 30-J.Robinson up the middle to JAX 5 for 3 yards (20-J.Gladney). MIN-20-J.Gladney was injured during the play. JAX-65-B.Linder was injured during the play.,J.Gladney,MIN-20,contact,calf,tackler
2020_13_LAR_ARI,ARI,LAR,REG,13,LA,away,ARI,ARI,34,44171,703,703,2503,Half1,2,2,0.488194444,ARI 34,9,(11:43) (Shotgun) 16-J.Goff pass short left to 10-C.Kupp to ARI 29 for 5 yards (31-C.Banjo). ARI-25-J.Joseph was injured during the play.,J.Joseph,ARI-25,contact,shoulder,tackler
2020_13_LAR_ARI,ARI,LAR,REG,13,ARI,home,LA,ARI,51,44171,545,1445,1445,Half2,3,1,0.378472222,ARI 49,10,"(9:05) (No Huddle, Shotgun) 41-K.Drake up the middle to LA 48 for 3 yards (50-S.Ebukam). LA-90-M.Brockers was injured during the play.",M.Brockers,LAR-90,contact,unknown,tackler
2020_13_LV_NYJ,NYJ,LV,REG,13,NYJ,home,LV,NYJ,74,44171,887,1787,3587,Half1,1,2,0.615972222,NYJ 26,10,(14:47) 21-F.Gore left end to NYJ 28 for 2 yards (44-N.Kwiatkoski; 20-D.Arnette). LV-20-D.Arnette was injured during the play. NYJ-21-F.Gore was injured during the play.,F.Gore,NYJ-21,contact,upper body,ball carrier
2020_13_LV_NYJ,NYJ,LV,REG,13,NYJ,home,LV,NYJ,55,44171,261,1161,2961,Half1,1,4,0.18125,NYJ 45,10,"(4:21) 7-B.Mann punts 46 yards to LV 9, Center-42-T.Hennessy. 13-H.Renfrow to LV 21 for 12 yards (58-B.Hager). NYJ-39-B.Jackson was injured during the play.",B.Jackson,NYJ-39,non contact,lower body,run blocker
2020_13_LV_NYJ,NYJ,LV,REG,13,NYJ,home,LV,LV,13,44171,772,772,2572,Half1,2,2,0.536111111,LV 13,10,"(12:52) 25-T.Johnson left tackle to LV 6 for 7 yards (25-E.Harris, 73-M.Hurst). LV-29-L.Joyner was injured during the play.",L.Joyner,LV-29,contact,lower body,run blocker
2020_13_LV_NYJ,NYJ,LV,REG,13,LV,away,NYJ,50,50,44171,9,9,1809,Half1,2,3,0.00625,MID 50,18,(:09) (Shotgun) 4-D.Carr sacked at LV 45 for -5 yards (95-Q.Williams). NYJ-48-J.Jenkins was injured during the play.,J.Jenkins,NYJ-48,contact,shoulder,run blocker
2020_13_LV_NYJ,NYJ,LV,REG,13,LV,away,NYJ,NYJ,19,44171,643,1543,1543,Half2,3,3,0.446527778,NYJ 19,1,(10:43) (Shotgun) 23-D.Booker up the middle to NYJ 15 for 4 yards (44-H.Langi; 32-A.Davis). NYJ-32-A.Davis was injured during the play.,A.Davis,NYJ-32,contact,lower body,tackler
2020_13_LV_NYJ,NYJ,LV,REG,13,NYJ,home,LV,LV,4,44171,627,627,627,Half2,4,1,0.435416667,LV 4,4,"(10:27) (Shotgun) 14-S.Darnold right end for 4 yards, TOUCHDOWN. LV-38-J.Heath was injured during the play.",J.Heath,LV-38,contact,head,tackler
2020_13_NE_LAC,LAC,NE,REG,13,NE,away,LAC,LAC,15,44171,605,1505,3305,Half1,1,3,0.420138889,LAC 15,5,(10:05) (Shotgun) 1-C.Newton pass short left to 28-J.White to LAC 12 for 3 yards (23-R.Jenkins). LAC-23-R.Jenkins was injured during the play.,R.Jenkins,LAC-23,unknown,unknown,AFP
2020_13_NO_ATL,ATL,NO,REG,13,NO,away,ATL,ATL,40,44171,709,1609,1609,Half2,3,3,0.492361111,ATL 40,5,(11:49) (Shotgun) 7-T.Hill scrambles left tackle to ATL 36 for 4 yards (45-D.Jones). ATL-55-S.Means was injured during the play.,S.Means,ATL-55,contact,lower body,run blocker
2020_13_NO_ATL,ATL,NO,REG,13,ATL,home,NO,ATL,85,44171,309,309,309,Half2,4,1,0.214583333,ATL 15,10,(5:09) (Shotgun) 25-I.Smith right guard to ATL 22 for 7 yards (43-M.Williams). ATL-25-I.Smith was injured during the play.,I.Smith,ATL-25,contact,upper body,ball carrier
2020_13_NYG_SEA,SEA,NYG,REG,13,SEA,home,NYG,SEA,66,44171,619,1519,3319,Half1,1,2,0.429861111,SEA 34,10,(10:19) (Shotgun) 3-R.Wilson pass short left to 16-T.Lockett to SEA 40 for 6 yards (52-D.Downs). SEA-16-T.Lockett was injured during the play. His return is Questionable.,T.Lockett,SEA-16,contact,ankle,pass reciever
2020_13_NYG_SEA,SEA,NYG,REG,13,SEA,home,NYG,SEA,55,44171,345,1245,1245,Half2,3,3,0.239583333,SEA 45,4,(5:45) (Shotgun) 3-R.Wilson pass short right to 89-W.Dissly to SEA 48 for 3 yards (30-D.Holmes). NYG-30-D.Holmes was injured during the play.,D.Holmes,NYG-30,contact,lower body,tackler
2020_13_NYG_SEA,SEA,NYG,REG,13,SEA,home,NYG,NYG,40,44171,471,471,471,Half2,4,2,0.327083333,NYG 40,8,"(7:51) (No Huddle, Shotgun) 3-R.Wilson pass short middle to 32-C.Carson to NYG 28 for 12 yards (54-B.Martinez). NYG-54-B.Martinez was injured during the play. His return is Questionable.",B.Martinez,NYG-54,contact,upper body,tackler
2020_13_PHI_GB,GB,PHI,REG,13,GB,home,PHI,PHI,18,44171,659,659,2459,Half1,2,2,0.457638889,PHI 18,4,(10:59) 33-A.Jones up the middle to PHI 17 for 1 yard (96-D.Barnett; 91-F.Cox). GB-87-J.Sternberger was injured during the play.,J.Sternberger,GB-87,non contact,head,run blocker
2020_13_PHI_GB,GB,PHI,REG,13,GB,home,PHI,PHI,9,44171,596,596,2396,Half1,2,1,0.413888889,PHI 9,9,(9:56) 12-A.Rodgers pass short left to 85-R.Tonyan to PHI 3 for 6 yards (49-A.Singleton). PHI-96-D.Barnett was injured during the play.,D.Barnett,PHI-96,contact,upper body,run blocker
2020_13_PHI_GB,GB,PHI,REG,13,PHI,away,GB,PHI,81,44171,295,295,2095,Half1,2,4,0.204861111,PHI 19,12,"(4:55) 1-C.Johnston punts 53 yards to GB 28, Center-45-R.Lovato. 32-T.Ervin to GB 40 for 12 yards (57-T.Edwards). PHI-52-D.Taylor was injured during the play. PENALTY on GB-25-W.Redmond, Offensive Holding, 10 yards, enforced at GB 28.",D.Taylor,PHI-52,non contact,knee,AFP
2020_13_PHI_GB,GB,PHI,REG,13,PHI,away,GB,PHI,63,44171,40,40,1840,Half1,2,1,0.027777778,PHI 37,10,(:40) (Shotgun) 11-C.Wentz pass short middle to 88-D.Goedert to PHI 47 for 10 yards (24-R.Greene). GB-52-R.Gary was injured during the play.,R.Gary,GB-52,non contact,lower body,AFP
2020_13_PHI_GB,GB,PHI,REG,13,GB,home,PHI,GB,79,44171,408,408,408,Half2,4,4,0.283333333,GB 21,12,"(6:48) 6-J.Scott punts 52 yards to PHI 27, Center-43-H.Bradley. 18-J.Reagor MUFFS catch, and recovers at PHI 27. 18-J.Reagor for 73 yards, TOUCHDOWN. GB-24-R.Greene was injured during the play.",R.Greene,GB-24,non contact,upper body,run blocker
2020_13_WAS_PIT,PIT,WAS,REG,13,WAS,away,PIT,PIT,46,44172,120,120,1920,Half1,2,3,0.083333333,PIT 46,7,(2:00) (Shotgun) 11-A.Smith pass incomplete deep right to 17-T.McLaurin. PIT-39-M.Fitzpatrick was injured during the play.,M.Fitzpatrick,PIT-39,contact,upper body,pass blocker
2020_13_WAS_PIT,PIT,WAS,REG,13,WAS,away,PIT,PIT,38,44172,651,1551,1551,Half2,3,2,0.452083333,PIT 38,6,(10:51) 11-A.Smith pass incomplete short middle to 17-T.McLaurin (41-R.Spillane) [41-R.Spillane]. PIT-41-R.Spillane was injured during the play.,R.Spillane,PIT-41,non contact,knee,pass blocker
2020_13_WAS_PIT,PIT,WAS,REG,13,WAS,away,PIT,WAS,66,44172,347,1247,1247,Half2,3,1,0.240972222,WAS 34,10,(5:47) 34-P.Barber right tackle to WAS 35 for 1 yard (56-A.Highsmith; 94-T.Alualu). WAS-75-B.Scherff was injured during the play.,B.Scherff,WAS-75,contact,lower body,run blocker
2020_13_WAS_PIT,PIT,WAS,REG,13,PIT,home,WAS,PIT,82,44172,260,1160,1160,Half2,3,1,0.180555556,PIT 18,10,(4:20) (Shotgun) 26-A.McFarland left tackle to PIT 27 for 9 yards (31-K.Curl). WAS-31-K.Curl was injured during the play.,K.Curl,WAS-31,contact,lower body,tackler
2020_13_WAS_PIT,PIT,WAS,REG,13,WAS,away,PIT,PIT,44,44172,668,668,668,Half2,4,3,0.463888889,PIT 44,1,(11:08) (Shotgun) 34-P.Barber right guard to PIT 42 for 2 yards (23-J.Haden). PIT-23-J.Haden was injured during the play.,J.Haden,PIT-23,contact,lower body,run defender
2020_14_ARI_NYG,NYG,ARI,REG,14,NYG,home,ARI,50,50,44178,788,1688,3488,Half1,1,2,0.547222222,MID 50,10,"(13:08) (No Huddle) 8-D.Jones sacked at NYG 44 for -6 yards (44-M.Golden). FUMBLES (44-M.Golden) [44-M.Golden], RECOVERED by ARI-44-M.Golden at NYG 39. 44-M.Golden to NYG 9 for 30 yards (22-W.Gallman Jr.; 85-L.Toilolo). ARI-97-J.Phillips was injured during the play.",J.Phillips,ARI-97,contact,upper body,run blocker
2020_14_ARI_NYG,NYG,ARI,REG,14,ARI,away,NYG,NYG,40,44178,900,900,900,Half2,4,1,0.625,NYG 40,10,"(15:00) (Shotgun) 41-K.Drake right guard to NYG 33 for 7 yards (21-J.Peppers). FUMBLES (21-J.Peppers), recovered by ARI-68-K.Beachum at NYG 33. ARI-68-K.Beachum was injured during the play.",K.Beachum,ARI-68,contact,upper body,ball carrier
2020_14_ATL_LAC,LAC,ATL,REG,14,LAC,home,ATL,LAC,65,44178,735,1635,3435,Half1,1,1,0.510416667,LAC 35,10,(12:15) 31-K.Ballage right end to LAC 38 for 3 yards (96-T.Davison). LAC-75-B.Bulaga was injured during the play. He is Out.,B.Bulaga,LAC-75,contact,upper body,run defender
2020_14_ATL_LAC,LAC,ATL,REG,14,LAC,home,ATL,ATL,40,44178,87,87,1887,Half1,2,1,0.060416667,ATL 40,10,(1:27) (Shotgun) 10-J.Herbert pass incomplete deep middle to 86-H.Henry. LAC-86-H.Henry was injured during the play.,H.Henry,LAC-86,contact,shoulder,pass reciever
2020_14_ATL_LAC,LAC,ATL,REG,14,ATL,away,LAC,LAC,46,44178,602,1502,1502,Half2,3,2,0.418055556,LAC 46,3,(10:02) 23-B.Hill right end to LAC 43 for 3 yards (56-K.Murray Jr.; 44-K.White). LAC-26-C.Hayward Jr. was injured during the play.,C.Hayward Jr.,LAC-26,contact,lower body,AFP
2020_14_ATL_LAC,LAC,ATL,REG,14,ATL,away,LAC,LAC,48,44178,378,378,378,Half2,4,3,0.2625,LAC 48,11,(6:18) (Shotgun) 2-M.Ryan pass short middle to 18-C.Ridley to LAC 34 for 14 yards (26-C.Hayward Jr.). ATL-18-C.Ridley was injured during the play.,C.Ridley,ATL-18,contact,lower body,pass reciever
2020_14_BAL_CLE,CLE,BAL,REG,14,CLE,home,BAL,BAL,45,44179,743,1643,3443,Half1,1,1,0.515972222,BAL 45,10,(12:23) (Shotgun) 80-J.Landry pass short left to 24-N.Chubb to BAL 33 for 12 yards (99-M.Judon) [90-P.McPhee]. BAL-99-M.Judon was injured during the play. His return is Probable. Lateral from 6-B.Mayfield to 80-J.Landry,M.Judon,BAL-99,contact,lower body,run defender
2020_14_BAL_CLE,CLE,BAL,REG,14,BAL,away,CLE,CLE,42,44179,585,585,2385,Half1,2,1,0.40625,CLE 42,10,(9:45) (Shotgun) 27-J.Dobbins right guard to CLE 41 for 1 yard (50-J.Phillips). CLE-95-M.Garrett was injured during the play. His return is Probable.,M.Garrett,CLE-95,contact,elbow,tackler
2020_14_BAL_CLE,CLE,BAL,REG,14,CLE,home,BAL,CLE,60,44179,133,1033,1033,Half2,3,1,0.092361111,CLE 40,10,"(2:13) 24-N.Chubb left guard to CLE 39 for -1 yards (91-Y.Ngakoue, 58-L.Fort). CLE-71-J.Wills was injured during the play. His return is Probable.",J.Wills,CLE-71,contact,lower body,run defender
2020_14_BAL_CLE,CLE,BAL,REG,14,CLE,home,BAL,BAL,21,44179,822,822,822,Half2,4,4,0.570833333,BAL 21,4,"(13:42) (Shotgun) 6-B.Mayfield pass deep right to 82-R.Higgins for 21 yards, TOUCHDOWN. BAL-24-M.Peters was injured during the play. His return is Doubtful.",M.Peters,BAL-24,contact,lower body,AFP
2020_14_BAL_CLE,CLE,BAL,REG,14,BAL,away,CLE,CLE,41,44179,132,132,132,Half2,4,3,0.091666667,CLE 41,2,(2:12) (Shotgun) 7-T.McSorley up the middle to CLE 44 for -3 yards (95-M.Garrett). BAL-7-T.McSorley was injured during the play. His return is Questionable.,T.McSorley,BAL-7,non contact,knee,ball carrier
2020_14_BAL_CLE,CLE,BAL,REG,14,CLE,home,BAL,CLE,75,44179,111,111,111,Half2,4,1,0.077083333,CLE 25,10,(1:51) (Shotgun) 6-B.Mayfield pass deep left to 11-D.Peoples-Jones pushed ob at BAL 45 for 30 yards (33-D.Harris). BAL-33-D.Harris was injured during the play. His return is Probable.,D.Harris,BAL-33,contact,lower body,pass defender
2020_14_DAL_CIN,CIN,DAL,REG,14,CIN,home,DAL,DAL,35,44178,375,1275,3075,Half1,1,NA,0.260416667,DAL 35,0,"2-G.Zuerlein kicks 65 yards from DAL 35 to end zone, Touchback. DAL-29-C.Goodwin was injured during the play.",C.Goodwin,DAL-29,unknown,unknown,unknown
2020_14_DAL_CIN,CIN,DAL,REG,14,CIN,home,DAL,CIN,78,44178,584,1484,1484,Half2,3,3,0.405555556,CIN 22,13,(9:44) (Shotgun) 8-B.Allen pass short right to 25-G.Bernard to CIN 31 for 9 yards (54-J.Smith) [94-R.Gregory]. DAL-28-Ra.Robinson was injured during the play.,Ra.Robinson,DAL-28,contact,lower body,run blocker
2020_14_DAL_CIN,CIN,DAL,REG,14,CIN,home,DAL,CIN,80,44178,887,887,887,Half2,4,1,0.615972222,CIN 20,10,(14:47) 34-S.Perine left tackle to CIN 31 for 11 yards (23-D.Thompson). DAL-32-S.Smith was injured during the play.,S.Smith,DAL-32,contact,unknown,tackler
2020_14_DAL_CIN,CIN,DAL,REG,14,CIN,home,DAL,CIN,69,44178,866,866,866,Half2,4,2,0.601388889,CIN 31,10,(14:26) (Shotgun) 8-B.Allen pass short right to 18-A.Green to CIN 36 for 5 yards (26-J.Lewis; 28-Ra.Robinson). DAL-28-Ra.Robinson was injured during the play.,Ra.Robinson,DAL-28,contact,lower body,tackler
2020_14_DEN_CAR,CAR,DEN,REG,14,CAR,home,DEN,CAR,54,44178,459,1359,3159,Half1,1,2,0.31875,CAR 46,6,(7:39) (Shotgun) 5-T.Bridgewater scrambles up the middle to DEN 40 for 14 yards (31-J.Simmons). DEN-20-D.Dawson was injured during the play. He is Out.,D.Dawson,DEN-20,non contact,lower body,AFP
2020_14_GB_DET,DET,GB,REG,14,GB,away,DET,DET,15,44178,462,1362,1362,Half2,3,3,0.320833333,DET 15,4,(7:42) (Shotgun) 12-A.Rodgers pass short right to 13-A.Lazard to DET 10 for 5 yards (29-D.Roberts). DET-29-D.Roberts was injured during the play. His return is Questionable.,D.Roberts,DET-29,contact,upper body,tackler
2020_14_GB_DET,DET,GB,REG,14,DET,home,GB,GB,32,44178,174,174,174,Half2,4,3,0.120833333,GB 32,9,(2:54) (Shotgun) 4-C.Daniel pass deep left to 11-M.Jones to GB 9 for 23 yards (31-A.Amos) [96-K.Keke]. DET-11-M.Jones was injured during the play.,M.Jones,DET-11,contact,upper body,pass reciever
2020_14_HOU_CHI,CHI,HOU,REG,14,CHI,home,HOU,HOU,2,44178,825,825,2625,Half1,2,1,0.572916667,HOU 2,2,(13:45) 84-C.Patterson left tackle to HOU 1 for 1 yard (94-C.Omenihu; 41-Z.Cunningham). HOU-94-C.Omenihu was injured during the play.,C.Omenihu,HOU-94,contact,shoulder,tackler
2020_14_HOU_CHI,CHI,HOU,REG,14,HOU,away,CHI,HOU,75,44178,202,202,2002,Half1,2,1,0.140277778,HOU 25,10,(3:22) (Shotgun) 63-R.Johnson reported in as eligible. 25-Du.Johnson left tackle to HOU 28 for 3 yards (58-R.Smith). HOU-25-Du.Johnson was injured during the play.,Du.Johnson,HOU-25,contact,upper body,ball carrier
2020_14_HOU_CHI,CHI,HOU,REG,14,HOU,away,CHI,HOU,69,44178,112,112,1912,Half1,2,4,0.077777778,HOU 31,4,"(1:52) 9-B.Anger punts 46 yards to CHI 23, Center-46-J.Weeks, fair catch by 17-A.Miller. HOU-20-Ju.Reid was injured during the play. His return is Questionable.",Ju.Reid,HOU-20,unknown,unknown,unknown
2020_14_HOU_CHI,CHI,HOU,REG,14,HOU,away,CHI,CHI,1,44178,136,1036,1036,Half2,3,3,0.094444444,CHI 1,1,(2:16) (Shotgun) 4-D.Watson pass incomplete short middle [58-R.Smith]. HOU-4-D.Watson was injured during the play.,D.Watson,HOU-4,contact,elbow,passer
2020_14_HOU_CHI,CHI,HOU,REG,14,CHI,home,HOU,CHI,73,44178,544,544,544,Half2,4,1,0.377777778,CHI 27,10,(9:04) 32-D.Montgomery left end to CHI 30 for 3 yards (94-C.Omenihu; 50-T.Adams). HOU-92-B.Dunn was injured during the play.,B.Dunn,HOU-92,contact,lower body,run blocker
2020_14_IND_LV,LV,IND,REG,14,IND,away,LV,LV,18,44178,259,1159,2959,Half1,1,1,0.179861111,LV 18,10,"(4:19) (Shotgun) 21-N.Hines right guard to LV 17 for 1 yard (50-N.Morrow, 29-L.Joyner). LV-29-L.Joyner was injured during the play. His return is Questionable. PENALTY on LV-24-J.Abram, Unnecessary Roughness, 9 yards, enforced at LV 17.",L.Joyner,LV-29,contact,upper body,tackler
2020_14_IND_LV,LV,IND,REG,14,LV,home,IND,LV,72,44178,405,1305,1305,Half2,3,2,0.28125,LV 28,7,"(6:45) (Shotgun) 4-D.Carr pass short left to 11-H.Ruggs to LV 34 for 6 yards (27-X.Rhodes, 53-D.Leonard). IND-27-X.Rhodes was injured during the play. His return is Questionable.",X.Rhodes,IND-27,contact,lower body,tackler
2020_14_IND_LV,LV,IND,REG,14,IND,away,LV,LV,49,44178,730,730,730,Half2,4,1,0.506944444,LV 49,10,(12:10) 11-M.Pittman left end to LV 46 for 3 yards (91-K.Vickers; 50-N.Morrow). LV-50-N.Morrow was injured during the play. His return is Questionable.,N.Morrow,LV-50,contact,unknown,tackler
2020_14_IND_LV,LV,IND,REG,14,IND,away,LV,LV,25,44178,515,515,515,Half2,4,2,0.357638889,LV 25,9,(8:35) 28-J.Taylor left end to LV 24 for 1 yard (73-M.Hurst; 24-J.Abram). LV-24-J.Abram was injured during the play. His return is Questionable.,J.Abram,LV-24,contact,lower body,tackler
2020_14_KC_MIA,MIA,KC,REG,14,KC,away,MIA,KC,75,44178,614,614,2414,Half1,2,1,0.426388889,KC 25,10,(10:14) (Shotgun) 15-P.Mahomes pass short middle to 87-T.Kelce to KC 46 for 21 yards (21-E.Rowe). MIA-28-B.McCain was injured during the play.,B.McCain,MIA-28,contact,head/neck,tackler
2020_14_KC_MIA,MIA,KC,REG,14,KC,away,MIA,KC,75,44178,900,1800,1800,Half2,3,1,0.625,KC 25,10,(15:00) 15-P.Mahomes pass short left to 25-C.Edwards-Helaire to MIA 49 for 26 yards (28-B.McCain). MIA-28-B.McCain was injured during the play. His return is Questionable.,B.McCain,MIA-28,contact,ankle,tackler
2020_14_KC_MIA,MIA,KC,REG,14,MIA,home,KC,MIA,93,44178,443,1343,1343,Half2,3,1,0.307638889,MIA 7,10,"(7:23) (Shotgun) 1-T.Tagovailoa pass short middle to 15-L.Bowden to MIA 6 for -1 yards (51-M.Danna, 21-B.Breeland). MIA-73-A.Jackson was injured during the play.",A.Jackson,MIA-73,contact,lower body,run blocker
2020_14_KC_MIA,MIA,KC,REG,14,MIA,home,KC,MIA,75,44178,281,1181,1181,Half2,3,2,0.195138889,MIA 25,3,(4:41) 1-T.Tagovailoa pass incomplete short right to 86-M.Hollins (35-C.Ward). KC-35-C.Ward was injured during the play. His return is Probable.,C.Ward,KC-35,contact,head,pass defender
2020_14_KC_MIA,MIA,KC,REG,14,MIA,home,KC,MIA,75,44178,607,607,607,Half2,4,1,0.421527778,MIA 25,10,(10:07) (Shotgun) 1-T.Tagovailoa pass short left to 88-M.Gesicki to MIA 27 for 2 yards (49-D.Sorensen). MIA-88-M.Gesicki was injured during the play. His return is Questionable.,M.Gesicki,MIA-88,contact,shoulder,ball carrier
2020_14_MIN_TB,TB,MIN,REG,14,MIN,away,TB,TB,19,44178,118,1018,1018,Half2,3,1,0.081944444,TB 19,10,"(1:58) (Shotgun) 33-D.Cook left end pushed ob at TB 18 for 1 yard (54-L.David). MIN-75-B.O'Neill was injured during the play. His return is Questionable. PENALTY on TB-90-J.Pierre-Paul, Defensive Offside, 5 yards, enforced at TB 19 - No Play.",B.O'Neill,MIN-75,contact,unknown,run blocker
2020_14_MIN_TB,TB,MIN,REG,14,MIN,away,TB,MIN,78,44178,45,945,945,Half2,3,1,0.03125,MIN 22,10,(:45) 8-K.Cousins pass deep left to 84-I.Smith to MIN 47 for 25 yards (31-A.Winfield). MIN-69-R.Hill was injured during the play. His return is Questionable.,R.Hill,MIN-69,contact,hand,pass blocker
2020_14_NE_LAR,LAR,NE,REG,14,NE,away,LA,NE,74,44175,765,765,765,Half2,4,1,0.53125,NE 26,10,(12:45) 1-C.Newton sacked at NE 23 for -3 yards (41-K.Young). NE-37-D.Harris was injured during the play.,D.Harris,NE-37,contact,back,run blocker
2020_14_NO_PHI,PHI,NO,REG,14,NO,away,PHI,NO,61,44178,254,254,2054,Half1,2,1,0.176388889,NO 39,10,(4:14) 28-L.Murray right guard to NO 46 for 7 yards (21-J.Mills). PHI-29-A.Maddox was injured during the play. His return is Questionable.,A.Maddox,PHI-29,contact,lower body,tackler
2020_14_NO_PHI,PHI,NO,REG,14,NO,away,PHI,PHI,20,44178,526,1426,1426,Half2,3,2,0.365277778,PHI 20,3,(8:46) (Shotgun) 7-T.Hill pass short right to 41-A.Kamara to PHI 9 for 11 yards (24-D.Slay). PHI-23-R.McLeod was injured during the play. He is Out. PHI-24-D.Slay was injured during the play. He is Out.,D.Slay,PHI-24,contact,lower body,tackler
2020_14_NO_PHI,PHI,NO,REG,14,NO,away,PHI,PHI,15,44178,475,1375,1375,Half2,3,NA,0.329861111,PHI 15,0,"3-W.Lutz extra point is GOOD, Center-49-Z.Wood, Holder-6-T.Morstead. PHI-54-S.Bradley was injured during the play.",S.Bradley,PHI-54,non contact,lower body,field goal blocker
2020_14_NO_PHI,PHI,NO,REG,14,NO,away,PHI,NO,62,44178,726,726,726,Half2,4,1,0.504166667,NO 38,10,(12:06) 7-T.Hill pass short right to 10-T.Smith to NO 47 for 9 yards (97-M.Jackson) [96-D.Barnett]. PHI-97-M.Jackson was injured during the play.,M.Jackson,PHI-97,contact,upper body,tackler
2020_14_NYJ_SEA,SEA,NYJ,REG,14,SEA,home,NYJ,SEA,71,44178,586,1486,3286,Half1,1,2,0.406944444,SEA 29,6,(9:46) (Shotgun) 3-R.Wilson pass short right to 14-D.Metcalf to SEA 43 for 14 yards (44-H.Langi; 41-M.Farley). SEA-14-D.Metcalf was injured during the play.,D.Metcalf,SEA-14,contact,lower body,ball carrier
